Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 69.0.3497.92,,2018-09-14 16:32:10,2018-09-14 16:32:11,0.898s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:32:11,2018-09-14 16:32:16,5.471s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:32:16,2018-09-14 16:32:18,2.001s,PASSED
click,Chrome 69.0.3497.92,Select checkbox,2018-09-14 16:32:18,2018-09-14 16:32:23,5.097s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:32:23,2018-09-14 16:32:28,5.092s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:32:28,2018-09-14 16:32:29,1.055s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:32:29,2018-09-14 16:32:29,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:32:29,2018-09-14 16:32:35,5.086s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:32:35,2018-09-14 16:32:37,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:32:37,2018-09-14 16:32:37,0.001s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:32:37,2018-09-14 16:32:37,0.072s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:32:37,2018-09-14 16:32:37,0.010s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:32:37,2018-09-14 16:32:37,0.011s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:32:37,2018-09-14 16:32:39,2.345s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:32:39,2018-09-14 16:32:39,0.009s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:32:39,2018-09-14 16:32:49,10.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:32:49,2018-09-14 16:32:49,0.022s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:32:49,2018-09-14 16:32:49,0.096s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:32:49,2018-09-14 16:32:49,0.028s,PASSED
,,,,,,
Test Cases/completed/TestCase6_public link generate/CallOnlyPubLinkWithTag,Chrome 69.0.3497.92,Generate Call only Public link,2018-09-14 16:32:49,2018-09-14 16:33:38,49.202s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:32:50,2018-09-14 16:33:20,30.397s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:33:20,2018-09-14 16:33:20,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:33:20,2018-09-14 16:33:21,0.754s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:33:21,2018-09-14 16:33:21,0.233s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:33:21,2018-09-14 16:33:23,2.000s,PASSED
click,Chrome 69.0.3497.92,Select checkbox,2018-09-14 16:33:23,2018-09-14 16:33:23,0.087s,PASSED
setText,Chrome 69.0.3497.92,Enter the tag,2018-09-14 16:33:23,2018-09-14 16:33:23,0.149s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:33:23,2018-09-14 16:33:23,0.089s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:33:23,2018-09-14 16:33:24,0.555s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:33:24,2018-09-14 16:33:24,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:33:24,2018-09-14 16:33:24,0.105s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:33:24,2018-09-14 16:33:26,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:33:26,2018-09-14 16:33:26,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:33:26,2018-09-14 16:33:26,0.057s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:33:26,2018-09-14 16:33:26,0.009s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:33:26,2018-09-14 16:33:26,0.015s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:33:26,2018-09-14 16:33:28,2.025s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:33:28,2018-09-14 16:33:28,0.013s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:33:28,2018-09-14 16:33:38,10.000s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:33:38,2018-09-14 16:33:38,0.034s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:33:38,2018-09-14 16:33:38,0.060s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:33:38,2018-09-14 16:33:38,0.034s,PASSED
,,,,,,
Test Cases/completed/TestCase6_public link generate/publicLinkGenerate,Chrome 69.0.3497.92,public link generator functionality,2018-09-14 16:33:38,2018-09-14 16:34:22,43.974s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:33:39,2018-09-14 16:34:04,24.893s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:34:04,2018-09-14 16:34:04,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:34:04,2018-09-14 16:34:04,0.605s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:34:04,2018-09-14 16:34:05,0.472s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:34:05,2018-09-14 16:34:07,2.001s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:34:07,2018-09-14 16:34:07,0.158s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:34:07,2018-09-14 16:34:07,0.101s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:34:07,2018-09-14 16:34:08,0.561s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:34:08,2018-09-14 16:34:08,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:34:08,2018-09-14 16:34:08,0.091s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:34:08,2018-09-14 16:34:10,2.000s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:34:10,2018-09-14 16:34:10,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:34:10,2018-09-14 16:34:10,0.082s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:34:10,2018-09-14 16:34:10,0.010s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:34:10,2018-09-14 16:34:10,0.011s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:34:10,2018-09-14 16:34:12,2.362s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:34:12,2018-09-14 16:34:12,0.007s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:34:12,2018-09-14 16:34:22,10.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:34:22,2018-09-14 16:34:22,0.036s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:34:22,2018-09-14 16:34:22,0.065s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:34:22,2018-09-14 16:34:22,0.009s,PASSED
,,,,,,
Test Cases/completed/TestCase6_public link generate/pubLinkWIthTag,Chrome 69.0.3497.92,Generate Public link with Tag,2018-09-14 16:34:22,2018-09-14 16:35:07,44.118s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:34:23,2018-09-14 16:34:48,25.112s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:34:48,2018-09-14 16:34:48,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:34:48,2018-09-14 16:34:49,0.944s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:34:49,2018-09-14 16:34:49,0.503s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:34:49,2018-09-14 16:34:51,2.001s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:34:51,2018-09-14 16:34:52,0.152s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:34:52,2018-09-14 16:34:52,0.086s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:34:52,2018-09-14 16:34:52,0.555s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:34:52,2018-09-14 16:34:52,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:34:52,2018-09-14 16:34:52,0.087s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:34:52,2018-09-14 16:34:54,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:34:54,2018-09-14 16:34:54,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:34:54,2018-09-14 16:34:54,0.084s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:34:54,2018-09-14 16:34:54,0.009s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:34:54,2018-09-14 16:34:54,0.015s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:34:54,2018-09-14 16:34:56,1.966s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:34:56,2018-09-14 16:34:56,0.011s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:34:56,2018-09-14 16:35:06,10.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:35:06,2018-09-14 16:35:06,0.035s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:35:06,2018-09-14 16:35:07,0.073s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:35:07,2018-09-14 16:35:07,0.012s,PASSED
,,,,,,
Test Cases/completed/TestCase9_Stats/outboundStats,Chrome 69.0.3497.92,,2018-09-14 16:35:07,2018-09-14 16:36:11,1m - 4.810s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:35:07,2018-09-14 16:35:32,25.399s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:35:32,2018-09-14 16:35:32,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:35:32,2018-09-14 16:35:33,0.175s,PASSED
"Statement - actualCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[1]/div[1]"")).getText()",Chrome 69.0.3497.92,previous outbound Link generated count,2018-09-14 16:35:33,2018-09-14 16:35:33,0.065s,PASSED
Statement - previousCountValue = java.lang.Integer.parseInt(actualCount),Chrome 69.0.3497.92,,2018-09-14 16:35:33,2018-09-14 16:35:33,0.000s,PASSED
"Statement - println(""count :"" + previousCountValue)",Chrome 69.0.3497.92,,2018-09-14 16:35:33,2018-09-14 16:35:33,0.001s,PASSED
"Statement - linkOpenACtual = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[2]/div[1]"")).getText()",Chrome 69.0.3497.92,,2018-09-14 16:35:33,2018-09-14 16:35:33,0.059s,PASSED
Statement - previousLinkOpenValue = java.lang.Integer.parseInt(linkOpenACtual),Chrome 69.0.3497.92,,2018-09-14 16:35:33,2018-09-14 16:35:33,0.000s,PASSED
"Statement - println(""count :"" + previousLinkOpenValue)",Chrome 69.0.3497.92,,2018-09-14 16:35:33,2018-09-14 16:35:33,0.001s,PASSED
callTestCase,Chrome 69.0.3497.92,create a link log,2018-09-14 16:35:33,2018-09-14 16:35:35,1.751s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:35:35,2018-09-14 16:35:35,0.557s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:35:35,2018-09-14 16:35:35,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:35:35,2018-09-14 16:35:35,0.089s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,,2018-09-14 16:35:35,2018-09-14 16:35:35,0.001s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:35:35,2018-09-14 16:35:35,0.084s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:35:35,2018-09-14 16:35:35,0.008s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:35:35,2018-09-14 16:35:35,0.009s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:35:35,2018-09-14 16:35:37,2.142s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:35:37,2018-09-14 16:35:37,0.010s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:35:37,2018-09-14 16:35:39,1.462s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:35:39,2018-09-14 16:35:48,9.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:35:48,2018-09-14 16:35:48,0.039s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:35:48,2018-09-14 16:35:49,1.001s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:35:49,2018-09-14 16:35:49,0.018s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:35:49,2018-09-14 16:35:49,0.019s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:35:49,2018-09-14 16:35:51,2.301s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:35:51,2018-09-14 16:36:11,20.000s,PASSED
"Statement - increaseCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[1]/div[1]"")).getText()",Chrome 69.0.3497.92,After form filled count,2018-09-14 16:36:11,2018-09-14 16:36:11,0.044s,PASSED
"Statement - println(""countForms :"" + increaseCount)",Chrome 69.0.3497.92,,2018-09-14 16:36:11,2018-09-14 16:36:11,0.001s,PASSED
Statement - newCountValue = java.lang.Integer.parseInt(increaseCount),Chrome 69.0.3497.92,,2018-09-14 16:36:11,2018-09-14 16:36:11,0.000s,PASSED
Statement - If (newCountValue == previousCountValue + 1),Chrome 69.0.3497.92,,2018-09-14 16:36:11,2018-09-14 16:36:11,0.001s,PASSED
"Statement - increaseLinkOpenCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[2]/div[1]"")).getText()",Chrome 69.0.3497.92,After form filled count,2018-09-14 16:36:11,2018-09-14 16:36:11,0.044s,PASSED
"Statement - println(""countForms :"" + increaseLinkOpenCount)",Chrome 69.0.3497.92,,2018-09-14 16:36:11,2018-09-14 16:36:11,0.000s,PASSED
Statement - newLinkOpenCountValue = java.lang.Integer.parseInt(increaseLinkOpenCount),Chrome 69.0.3497.92,,2018-09-14 16:36:11,2018-09-14 16:36:11,0.000s,PASSED
Statement - If (newLinkOpenCountValue == previousLinkOpenValue + 1),Chrome 69.0.3497.92,,2018-09-14 16:36:11,2018-09-14 16:36:11,0.001s,PASSED
,,,,,,
Test Cases/completed/TestCase9_Stats/publicFomfilled,Chrome 69.0.3497.92,,2018-09-14 16:36:11,2018-09-14 16:37:21,1m - 9.481s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:36:12,2018-09-14 16:36:37,25.011s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:36:37,2018-09-14 16:36:37,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:36:37,2018-09-14 16:36:37,0.348s,PASSED
"Statement - actualCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]"")).getText()",Chrome 69.0.3497.92,previous pulic link generated count,2018-09-14 16:36:37,2018-09-14 16:36:37,0.079s,PASSED
Statement - previousCountValue = java.lang.Integer.parseInt(actualCount),Chrome 69.0.3497.92,,2018-09-14 16:36:37,2018-09-14 16:36:37,0.000s,PASSED
"Statement - println(""count :"" + previousCountValue)",Chrome 69.0.3497.92,,2018-09-14 16:36:37,2018-09-14 16:36:37,0.000s,PASSED
"Statement - actualLinkCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[3]/div[1]"")).getText()",Chrome 69.0.3497.92,previous pulic customers link count,2018-09-14 16:36:37,2018-09-14 16:36:37,0.082s,PASSED
Statement - previousLinkOpenCountValue = java.lang.Integer.parseInt(actualLinkCount),Chrome 69.0.3497.92,,2018-09-14 16:36:37,2018-09-14 16:36:37,0.001s,PASSED
"Statement - println(""count :"" + previousLinkOpenCountValue)",Chrome 69.0.3497.92,,2018-09-14 16:36:37,2018-09-14 16:36:37,0.000s,PASSED
"Statement - actualViewCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]"")).getText()",Chrome 69.0.3497.92,previous pulic link views count,2018-09-14 16:36:37,2018-09-14 16:36:37,0.053s,PASSED
Statement - previousLinkOpenViewCountValue = java.lang.Integer.parseInt(actualViewCount),Chrome 69.0.3497.92,,2018-09-14 16:36:37,2018-09-14 16:36:37,0.000s,PASSED
"Statement - println(""count :"" + previousLinkOpenViewCountValue)",Chrome 69.0.3497.92,,2018-09-14 16:36:37,2018-09-14 16:36:37,0.002s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:36:37,2018-09-14 16:36:37,0.170s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:36:37,2018-09-14 16:36:38,0.276s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:36:38,2018-09-14 16:36:41,3.000s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,Enter a Tag,2018-09-14 16:36:41,2018-09-14 16:36:41,0.001s,PASSED
Statement - teamMeberName = x,Chrome 69.0.3497.92,,2018-09-14 16:36:41,2018-09-14 16:36:41,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:36:41,2018-09-14 16:36:41,0.138s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-14 16:36:41,2018-09-14 16:36:41,0.084s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-14 16:36:41,2018-09-14 16:36:42,0.556s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-14 16:36:42,2018-09-14 16:36:42,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:36:42,2018-09-14 16:36:42,0.086s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:36:42,2018-09-14 16:36:44,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-14 16:36:44,2018-09-14 16:36:44,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-14 16:36:44,2018-09-14 16:36:44,0.080s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:36:44,2018-09-14 16:36:44,0.008s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:36:44,2018-09-14 16:36:44,0.012s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-14 16:36:44,2018-09-14 16:36:46,2.012s,PASSED
Statement - start = java.lang.System.currentTimeMillis(),Chrome 69.0.3497.92,,2018-09-14 16:36:46,2018-09-14 16:36:46,0.000s,PASSED
"Statement - println(""start browser time :"" + start)",Chrome 69.0.3497.92,,2018-09-14 16:36:46,2018-09-14 16:36:46,0.000s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-14 16:36:46,2018-09-14 16:36:46,0.008s,PASSED
Statement - nameUser = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 69.0.3497.92,,2018-09-14 16:36:46,2018-09-14 16:36:46,0.001s,PASSED
Statement - teamMeberName = nameUser,Chrome 69.0.3497.92,,2018-09-14 16:36:46,2018-09-14 16:36:46,0.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:36:46,2018-09-14 16:36:47,1.312s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:36:47,2018-09-14 16:36:47,0.186s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:36:47,2018-09-14 16:36:47,0.187s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-14 16:36:47,2018-09-14 16:36:48,0.594s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:36:48,2018-09-14 16:36:48,0.213s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:36:48,2018-09-14 16:36:48,0.094s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:36:48,2018-09-14 16:36:57,9.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-14 16:36:57,2018-09-14 16:36:57,0.039s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-14 16:36:57,2018-09-14 16:36:57,0.051s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-14 16:36:57,2018-09-14 16:36:57,0.018s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:36:57,2018-09-14 16:37:01,3.295s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-14 16:37:01,2018-09-14 16:37:21,20.002s,PASSED
"Statement - increaseCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]"")).getText()",Chrome 69.0.3497.92,After public link generate count,2018-09-14 16:37:21,2018-09-14 16:37:21,0.045s,PASSED
"Statement - println(""countForms :"" + increaseCount)",Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:37:21,0.000s,PASSED
Statement - newCountValue = java.lang.Integer.parseInt(increaseCount),Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:37:21,0.000s,PASSED
Statement - If (newCountValue == previousCountValue + 1),Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:37:21,0.001s,PASSED
"Statement - increaseOpenLinkCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[3]/div[1]"")).getText()",Chrome 69.0.3497.92,After public link open count,2018-09-14 16:37:21,2018-09-14 16:37:21,0.040s,PASSED
"Statement - println(""countForms :"" + increaseOpenLinkCount)",Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:37:21,0.001s,PASSED
Statement - newCountopenLinkValue = java.lang.Integer.parseInt(increaseOpenLinkCount),Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:37:21,0.000s,PASSED
Statement - If (newCountopenLinkValue == previousLinkOpenCountValue + 1),Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:37:21,0.000s,PASSED
"Statement - increaseViewCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]"")).getText()",Chrome 69.0.3497.92,After public link view count,2018-09-14 16:37:21,2018-09-14 16:37:21,0.041s,PASSED
"Statement - println(""countForms :"" + increaseViewCount)",Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:37:21,0.000s,PASSED
Statement - newViewCountValue = java.lang.Integer.parseInt(increaseViewCount),Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:37:21,0.000s,PASSED
Statement - If (newViewCountValue == previousLinkOpenViewCountValue + 1),Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:37:21,0.004s,PASSED
,,,,,,
Test Cases/completed/TestCase9_Stats/publicLinkOpened,Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:47:25,10m - 4.394s,FAILED
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:37:21,2018-09-14 16:47:25,10m - 3.973s,FAILED
,,,,,,
Test Cases/completed/TestCase9_Stats/timeSpendOutBoundlink,Chrome 69.0.3497.92,,2018-09-14 16:47:25,2018-09-14 16:47:58,32.366s,ERROR
callTestCase,Chrome 69.0.3497.92,,2018-09-14 16:47:26,2018-09-14 16:47:57,31.660s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-14 16:47:57,2018-09-14 16:47:57,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-14 16:47:57,2018-09-14 16:47:58,0.302s,PASSED
