Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:30:55,2018-09-05 18:30:57,1.946s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:30:57,2018-09-05 18:30:57,0.030s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:30:57,2018-09-05 18:31:07,10.002s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:31:07,2018-09-05 18:31:07,0.101s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:31:07,2018-09-05 18:31:07,0.093s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:31:07,2018-09-05 18:31:07,0.050s,PASSED
,,,,,,
Test Cases/completed/TestCase6_public link generate/publicLinkGenerate,Chrome 68.0.3440.106,public link generator functionality,2018-09-05 18:31:07,2018-09-05 18:31:54,46.888s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:31:08,2018-09-05 18:31:36,27.868s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:31:36,2018-09-05 18:31:36,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:31:36,2018-09-05 18:31:36,0.412s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:31:36,2018-09-05 18:31:37,0.670s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:31:37,2018-09-05 18:31:39,2.002s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:31:39,2018-09-05 18:31:39,0.173s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 18:31:39,2018-09-05 18:31:39,0.199s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:31:39,2018-09-05 18:31:40,0.567s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:31:40,2018-09-05 18:31:40,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:31:40,2018-09-05 18:31:40,0.103s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:31:40,2018-09-05 18:31:42,2.001s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 18:31:42,2018-09-05 18:31:42,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:31:42,2018-09-05 18:31:42,0.145s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:31:42,2018-09-05 18:31:42,0.029s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:31:42,2018-09-05 18:31:42,0.027s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:31:42,2018-09-05 18:31:44,1.901s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:31:44,2018-09-05 18:31:44,0.010s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:31:44,2018-09-05 18:31:54,10.001s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:31:54,2018-09-05 18:31:54,0.091s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:31:54,2018-09-05 18:31:54,0.157s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:31:54,2018-09-05 18:31:54,0.034s,PASSED
,,,,,,
Test Cases/completed/TestCase6_public link generate/pubLinkWIthTag,Chrome 68.0.3440.106,Generate Public link with Tag,2018-09-05 18:31:54,2018-09-05 18:32:41,47.325s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:31:54,2018-09-05 18:32:23,28.453s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:32:23,2018-09-05 18:32:23,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:32:23,2018-09-05 18:32:23,0.354s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:32:23,2018-09-05 18:32:24,0.638s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:32:24,2018-09-05 18:32:26,2.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:32:26,2018-09-05 18:32:26,0.168s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 18:32:26,2018-09-05 18:32:26,0.114s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:32:26,2018-09-05 18:32:27,0.581s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:32:27,2018-09-05 18:32:27,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:32:27,2018-09-05 18:32:27,0.182s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:32:27,2018-09-05 18:32:29,2.001s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 18:32:29,2018-09-05 18:32:29,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:32:29,2018-09-05 18:32:29,0.201s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:32:29,2018-09-05 18:32:29,0.027s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:32:29,2018-09-05 18:32:29,0.019s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:32:29,2018-09-05 18:32:31,1.927s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:32:31,2018-09-05 18:32:31,0.023s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:32:31,2018-09-05 18:32:41,10.002s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:32:41,2018-09-05 18:32:41,0.097s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:32:41,2018-09-05 18:32:41,0.102s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:32:41,2018-09-05 18:32:41,0.040s,PASSED
,,,,,,
Test Cases/completed/TestCase7_Stats/outboundStats,Chrome 68.0.3440.106,,2018-09-05 18:32:41,2018-09-05 18:33:55,1m - 13.365s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:32:42,2018-09-05 18:33:11,28.457s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:33:11,2018-09-05 18:33:11,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:33:11,2018-09-05 18:33:12,1.103s,PASSED
"Statement - actualCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[1]/div[1]"")).getText()",Chrome 68.0.3440.106,previous outbound Link generated count,2018-09-05 18:33:12,2018-09-05 18:33:12,0.246s,PASSED
Statement - previousCountValue = java.lang.Integer.parseInt(actualCount),Chrome 68.0.3440.106,,2018-09-05 18:33:12,2018-09-05 18:33:12,0.000s,PASSED
"Statement - println(""count :"" + previousCountValue)",Chrome 68.0.3440.106,,2018-09-05 18:33:12,2018-09-05 18:33:12,0.001s,PASSED
"Statement - linkOpenACtual = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[2]/div[1]"")).getText()",Chrome 68.0.3440.106,,2018-09-05 18:33:12,2018-09-05 18:33:12,0.122s,PASSED
Statement - previousLinkOpenValue = java.lang.Integer.parseInt(linkOpenACtual),Chrome 68.0.3440.106,,2018-09-05 18:33:12,2018-09-05 18:33:12,0.000s,PASSED
"Statement - println(""count :"" + previousLinkOpenValue)",Chrome 68.0.3440.106,,2018-09-05 18:33:12,2018-09-05 18:33:12,0.001s,PASSED
callTestCase,Chrome 68.0.3440.106,create a link log,2018-09-05 18:33:12,2018-09-05 18:33:15,3.034s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:33:15,2018-09-05 18:33:16,0.609s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:33:16,2018-09-05 18:33:16,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:33:16,2018-09-05 18:33:16,0.156s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,,2018-09-05 18:33:16,2018-09-05 18:33:16,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:33:16,2018-09-05 18:33:16,0.125s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:33:16,2018-09-05 18:33:16,0.016s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:33:16,2018-09-05 18:33:16,0.021s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:33:16,2018-09-05 18:33:19,2.544s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:33:19,2018-09-05 18:33:19,0.071s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:33:19,2018-09-05 18:33:20,1.616s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:33:20,2018-09-05 18:33:29,9.002s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:33:29,2018-09-05 18:33:29,0.110s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:33:29,2018-09-05 18:33:30,1.001s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:33:30,2018-09-05 18:33:30,0.076s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:33:30,2018-09-05 18:33:30,0.045s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:33:30,2018-09-05 18:33:35,4.134s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:33:35,2018-09-05 18:33:55,20.001s,PASSED
"Statement - increaseCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[1]/div[1]"")).getText()",Chrome 68.0.3440.106,After form filled count,2018-09-05 18:33:55,2018-09-05 18:33:55,0.086s,PASSED
"Statement - println(""countForms :"" + increaseCount)",Chrome 68.0.3440.106,,2018-09-05 18:33:55,2018-09-05 18:33:55,0.000s,PASSED
Statement - newCountValue = java.lang.Integer.parseInt(increaseCount),Chrome 68.0.3440.106,,2018-09-05 18:33:55,2018-09-05 18:33:55,0.001s,PASSED
Statement - If (newCountValue == previousCountValue + 1),Chrome 68.0.3440.106,,2018-09-05 18:33:55,2018-09-05 18:33:55,0.000s,PASSED
"Statement - increaseLinkOpenCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[2]/div[1]"")).getText()",Chrome 68.0.3440.106,After form filled count,2018-09-05 18:33:55,2018-09-05 18:33:55,0.092s,PASSED
"Statement - println(""countForms :"" + increaseLinkOpenCount)",Chrome 68.0.3440.106,,2018-09-05 18:33:55,2018-09-05 18:33:55,0.001s,PASSED
Statement - newLinkOpenCountValue = java.lang.Integer.parseInt(increaseLinkOpenCount),Chrome 68.0.3440.106,,2018-09-05 18:33:55,2018-09-05 18:33:55,0.000s,PASSED
Statement - If (newLinkOpenCountValue == previousLinkOpenValue + 1),Chrome 68.0.3440.106,,2018-09-05 18:33:55,2018-09-05 18:33:55,0.001s,PASSED
,,,,,,
Test Cases/completed/TestCase7_Stats/publicFomfilled,Chrome 68.0.3440.106,,2018-09-05 18:33:55,2018-09-05 18:35:14,1m - 19.447s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:33:55,2018-09-05 18:34:23,27.921s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:34:23,2018-09-05 18:34:23,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:34:23,2018-09-05 18:34:24,1.144s,PASSED
"Statement - actualCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]"")).getText()",Chrome 68.0.3440.106,previous pulic link generated count,2018-09-05 18:34:24,2018-09-05 18:34:25,0.184s,PASSED
Statement - previousCountValue = java.lang.Integer.parseInt(actualCount),Chrome 68.0.3440.106,,2018-09-05 18:34:25,2018-09-05 18:34:25,0.001s,PASSED
"Statement - println(""count :"" + previousCountValue)",Chrome 68.0.3440.106,,2018-09-05 18:34:25,2018-09-05 18:34:25,0.000s,PASSED
"Statement - actualLinkCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[3]/div[1]"")).getText()",Chrome 68.0.3440.106,previous pulic customers link count,2018-09-05 18:34:25,2018-09-05 18:34:25,0.190s,PASSED
Statement - previousLinkOpenCountValue = java.lang.Integer.parseInt(actualLinkCount),Chrome 68.0.3440.106,,2018-09-05 18:34:25,2018-09-05 18:34:25,0.000s,PASSED
"Statement - println(""count :"" + previousLinkOpenCountValue)",Chrome 68.0.3440.106,,2018-09-05 18:34:25,2018-09-05 18:34:25,0.001s,PASSED
"Statement - actualViewCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]"")).getText()",Chrome 68.0.3440.106,previous pulic link views count,2018-09-05 18:34:25,2018-09-05 18:34:25,0.109s,PASSED
Statement - previousLinkOpenViewCountValue = java.lang.Integer.parseInt(actualViewCount),Chrome 68.0.3440.106,,2018-09-05 18:34:25,2018-09-05 18:34:25,0.000s,PASSED
"Statement - println(""count :"" + previousLinkOpenViewCountValue)",Chrome 68.0.3440.106,,2018-09-05 18:34:25,2018-09-05 18:34:25,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:34:25,2018-09-05 18:34:25,0.327s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:34:25,2018-09-05 18:34:26,0.412s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:34:26,2018-09-05 18:34:29,3.001s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,Enter a Tag,2018-09-05 18:34:29,2018-09-05 18:34:29,0.000s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 18:34:29,2018-09-05 18:34:29,0.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:34:29,2018-09-05 18:34:29,0.316s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 18:34:29,2018-09-05 18:34:29,0.211s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:34:29,2018-09-05 18:34:30,0.658s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:34:30,2018-09-05 18:34:30,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:34:30,2018-09-05 18:34:30,0.307s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:34:30,2018-09-05 18:34:32,2.001s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,validate to open a copy link log in new tab ,2018-09-05 18:34:32,2018-09-05 18:34:32,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:34:32,2018-09-05 18:34:32,0.126s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:34:32,2018-09-05 18:34:32,0.014s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:34:32,2018-09-05 18:34:32,0.018s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 18:34:32,2018-09-05 18:34:35,2.337s,PASSED
Statement - start = java.lang.System.currentTimeMillis(),Chrome 68.0.3440.106,,2018-09-05 18:34:35,2018-09-05 18:34:35,0.001s,PASSED
"Statement - println(""start browser time :"" + start)",Chrome 68.0.3440.106,,2018-09-05 18:34:35,2018-09-05 18:34:35,0.000s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 68.0.3440.106,,2018-09-05 18:34:35,2018-09-05 18:34:35,0.114s,PASSED
Statement - nameUser = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,,2018-09-05 18:34:35,2018-09-05 18:34:35,0.000s,PASSED
Statement - teamMeberName = nameUser,Chrome 68.0.3440.106,,2018-09-05 18:34:35,2018-09-05 18:34:35,0.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:34:35,2018-09-05 18:34:37,2.147s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:34:37,2018-09-05 18:34:38,0.601s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:34:38,2018-09-05 18:34:38,0.233s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:34:38,2018-09-05 18:34:39,0.848s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:34:39,2018-09-05 18:34:39,0.347s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:34:39,2018-09-05 18:34:39,0.202s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:34:39,2018-09-05 18:34:48,9.002s,PASSED
switchToWindowIndex,Chrome 68.0.3440.106,,2018-09-05 18:34:48,2018-09-05 18:34:48,0.064s,PASSED
refresh,Chrome 68.0.3440.106,,2018-09-05 18:34:48,2018-09-05 18:34:48,0.063s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-05 18:34:48,2018-09-05 18:34:48,0.041s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:34:48,2018-09-05 18:34:54,5.653s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:34:54,2018-09-05 18:35:14,20.002s,PASSED
"Statement - increaseCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]"")).getText()",Chrome 68.0.3440.106,After public link generate count,2018-09-05 18:35:14,2018-09-05 18:35:14,0.063s,PASSED
"Statement - println(""countForms :"" + increaseCount)",Chrome 68.0.3440.106,,2018-09-05 18:35:14,2018-09-05 18:35:14,0.001s,PASSED
Statement - newCountValue = java.lang.Integer.parseInt(increaseCount),Chrome 68.0.3440.106,,2018-09-05 18:35:14,2018-09-05 18:35:14,0.000s,PASSED
Statement - If (newCountValue == previousCountValue + 1),Chrome 68.0.3440.106,,2018-09-05 18:35:14,2018-09-05 18:35:14,0.001s,PASSED
"Statement - increaseOpenLinkCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[3]/div[1]"")).getText()",Chrome 68.0.3440.106,After public link open count,2018-09-05 18:35:14,2018-09-05 18:35:14,0.068s,PASSED
"Statement - println(""countForms :"" + increaseOpenLinkCount)",Chrome 68.0.3440.106,,2018-09-05 18:35:14,2018-09-05 18:35:14,0.000s,PASSED
Statement - newCountopenLinkValue = java.lang.Integer.parseInt(increaseOpenLinkCount),Chrome 68.0.3440.106,,2018-09-05 18:35:14,2018-09-05 18:35:14,0.000s,PASSED
Statement - If (newCountopenLinkValue == previousLinkOpenCountValue + 1),Chrome 68.0.3440.106,,2018-09-05 18:35:14,2018-09-05 18:35:14,0.001s,PASSED
"Statement - increaseViewCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]"")).getText()",Chrome 68.0.3440.106,After public link view count,2018-09-05 18:35:14,2018-09-05 18:35:14,0.064s,PASSED
"Statement - println(""countForms :"" + increaseViewCount)",Chrome 68.0.3440.106,,2018-09-05 18:35:14,2018-09-05 18:35:14,0.001s,PASSED
Statement - newViewCountValue = java.lang.Integer.parseInt(increaseViewCount),Chrome 68.0.3440.106,,2018-09-05 18:35:14,2018-09-05 18:35:14,0.000s,PASSED
Statement - If (newViewCountValue == previousLinkOpenViewCountValue + 1),Chrome 68.0.3440.106,,2018-09-05 18:35:14,2018-09-05 18:35:14,0.001s,PASSED
,,,,,,
Test Cases/completed/TestCase7_Stats/publicLinkOpened,Chrome 68.0.3440.106,,2018-09-05 18:35:14,2018-09-05 18:36:19,1m - 4.656s,FAILED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:35:15,2018-09-05 18:35:42,27.285s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:35:42,2018-09-05 18:35:42,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:35:42,2018-09-05 18:35:42,0.576s,PASSED
"Statement - preCustomerLinkCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[4]/div[1]/div[1]"")).getText()",Chrome 68.0.3440.106,previous public customer link generated count,2018-09-05 18:35:42,2018-09-05 18:35:43,0.191s,PASSED
Statement - previousLinkGeneratedCountValue = java.lang.Integer.parseInt(preCustomerLinkCount),Chrome 68.0.3440.106,,2018-09-05 18:35:43,2018-09-05 18:35:43,0.000s,PASSED
"Statement - println(""count :"" + previousLinkGeneratedCountValue)",Chrome 68.0.3440.106,,2018-09-05 18:35:43,2018-09-05 18:35:43,0.001s,PASSED
"Statement - preCustomerOpenLinkCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[4]/div[2]/div[1]"")).getText()",Chrome 68.0.3440.106,previous public customer Link opned count,2018-09-05 18:35:43,2018-09-05 18:35:43,0.168s,PASSED
Statement - previousOpenedLinkCountValue = java.lang.Integer.parseInt(preCustomerOpenLinkCount),Chrome 68.0.3440.106,,2018-09-05 18:35:43,2018-09-05 18:35:43,0.000s,PASSED
"Statement - println(""count :"" + previousOpenedLinkCountValue)",Chrome 68.0.3440.106,,2018-09-05 18:35:43,2018-09-05 18:35:43,0.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:35:43,2018-09-05 18:35:43,0.303s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:35:43,2018-09-05 18:35:44,0.852s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 18:35:44,2018-09-05 18:35:47,3.002s,PASSED
Statement - x = CustomKeywords.newPackage.newKeyword.randomString(3).toLowerCase(),Chrome 68.0.3440.106,Enter a Tag,2018-09-05 18:35:47,2018-09-05 18:35:47,0.000s,PASSED
Statement - teamMeberName = x,Chrome 68.0.3440.106,,2018-09-05 18:35:47,2018-09-05 18:35:47,0.000s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 18:35:47,2018-09-05 18:35:47,0.341s,PASSED
click,Chrome 68.0.3440.106,click on public get link button,2018-09-05 18:35:47,2018-09-05 18:36:19,31.500s,FAILED
,,,,,,
Test Cases/completed/TestCase7_Stats/timeSpendOutBoundlink,Chrome 68.0.3440.106,,2018-09-05 18:36:19,2018-09-05 18:41:01,4m - 42.187s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 18:36:19,2018-09-05 18:36:49,29.739s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.306s,PASSED
"Statement - currentTime = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[3]/div[1]"")).getText()",Chrome 68.0.3440.106,previous time after form filled,2018-09-05 18:36:49,2018-09-05 18:36:49,0.191s,PASSED
"Statement - println(""count :"" + currentTime)",Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.002s,PASSED
"Statement - varX = currentTime.split("" "")",Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.000s,PASSED
"Statement - Hours = varX[0].replace(""H"", """")",Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.001s,PASSED
"Statement - varY = currentTime.split("" "")",Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.000s,PASSED
"Statement - Minutes = varY[1].replace(""M"", """")",Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.001s,PASSED
Statement - currentTimehours = java.lang.Integer.parseInt(Hours),Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.000s,PASSED
Statement - println(currentTimehours),Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.001s,PASSED
Statement - currentTimeMin = java.lang.Integer.parseInt(Minutes),Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.000s,PASSED
Statement - println(currentTimeMin),Chrome 68.0.3440.106,,2018-09-05 18:36:49,2018-09-05 18:36:49,0.000s,PASSED
callTestCase,Chrome 68.0.3440.106,create a link log,2018-09-05 18:36:49,2018-09-05 18:36:54,4.701s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 68.0.3440.106,,2018-09-05 18:36:54,2018-09-05 18:36:55,0.644s,PASSED
Statement - println(getLink),Chrome 68.0.3440.106,,2018-09-05 18:36:55,2018-09-05 18:36:55,0.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 18:36:55,2018-09-05 18:36:55,0.097s,PASSED
Statement - js = driver,Chrome 68.0.3440.106,,2018-09-05 18:36:55,2018-09-05 18:36:55,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 68.0.3440.106,,2018-09-05 18:36:55,2018-09-05 18:36:55,0.094s,PASSED
