Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - println(linkGeneratorCount),Chrome 69.0.3497.92,,2018-09-15 10:55:49,2018-09-15 10:55:49,0.000s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/pagi/paginationFooter), 2))",Chrome 69.0.3497.92,,2018-09-15 10:55:49,2018-09-15 11:17:01,21m - 12.357s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/pagi/div_pagination-icon), 5, OPTIONAL))",Chrome 69.0.3497.92,validate the paginaion,2018-09-15 11:17:01,2018-09-15 11:17:01,0.016s,PASSED
,,,,,,
Test Cases/completed/TestCase6_public link generate/callOnlyPublicLink,Chrome 69.0.3497.92,Generate a call only public link,2018-09-15 11:17:01,2018-09-15 11:17:47,46.280s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:17:01,2018-09-15 11:17:29,27.298s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:17:29,2018-09-15 11:17:29,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:17:29,2018-09-15 11:17:29,0.659s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:17:29,2018-09-15 11:17:30,0.597s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:17:30,2018-09-15 11:17:32,2.000s,PASSED
click,Chrome 69.0.3497.92,Select checkbox,2018-09-15 11:17:32,2018-09-15 11:17:32,0.109s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:17:32,2018-09-15 11:17:32,0.133s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:17:32,2018-09-15 11:17:33,0.594s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:17:33,2018-09-15 11:17:33,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:17:33,2018-09-15 11:17:33,0.100s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:17:33,2018-09-15 11:17:35,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:17:35,2018-09-15 11:17:35,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:17:35,2018-09-15 11:17:35,0.098s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:17:35,2018-09-15 11:17:35,0.008s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:17:35,2018-09-15 11:17:35,0.013s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:17:35,2018-09-15 11:17:37,2.228s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:17:37,2018-09-15 11:17:37,0.033s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:17:37,2018-09-15 11:17:47,10.000s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:17:47,2018-09-15 11:17:47,0.056s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:17:47,2018-09-15 11:17:47,0.095s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:17:47,2018-09-15 11:17:47,0.037s,PASSED
,,,,,,
Test Cases/completed/TestCase6_public link generate/CallOnlyPubLinkWithTag,Chrome 69.0.3497.92,Generate Call only Public link,2018-09-15 11:17:47,2018-09-15 11:18:35,47.352s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:17:48,2018-09-15 11:18:16,28.181s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:18:16,2018-09-15 11:18:16,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:18:16,2018-09-15 11:18:17,0.532s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:18:17,2018-09-15 11:18:17,0.366s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:18:17,2018-09-15 11:18:19,2.002s,PASSED
click,Chrome 69.0.3497.92,Select checkbox,2018-09-15 11:18:19,2018-09-15 11:18:19,0.090s,PASSED
setText,Chrome 69.0.3497.92,Enter the tag,2018-09-15 11:18:19,2018-09-15 11:18:20,0.156s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:18:20,2018-09-15 11:18:20,0.085s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:18:20,2018-09-15 11:18:20,0.569s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:18:20,2018-09-15 11:18:20,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:18:20,2018-09-15 11:18:20,0.117s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:18:20,2018-09-15 11:18:22,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:18:22,2018-09-15 11:18:22,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:18:22,2018-09-15 11:18:22,0.085s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:18:22,2018-09-15 11:18:22,0.015s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:18:22,2018-09-15 11:18:22,0.018s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:18:22,2018-09-15 11:18:25,2.227s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:18:25,2018-09-15 11:18:25,0.012s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:18:25,2018-09-15 11:18:35,10.000s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:18:35,2018-09-15 11:18:35,0.044s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:18:35,2018-09-15 11:18:35,0.100s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:18:35,2018-09-15 11:18:35,0.023s,PASSED
,,,,,,
Test Cases/completed/TestCase6_public link generate/publicLinkGenerate,Chrome 69.0.3497.92,public link generator functionality,2018-09-15 11:18:35,2018-09-15 11:19:25,49.809s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:18:35,2018-09-15 11:19:06,31.320s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:19:06,2018-09-15 11:19:06,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:19:06,2018-09-15 11:19:07,0.424s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:19:07,2018-09-15 11:19:07,0.492s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:19:07,2018-09-15 11:19:09,2.003s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:19:09,2018-09-15 11:19:10,0.181s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:19:10,2018-09-15 11:19:10,0.090s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:19:10,2018-09-15 11:19:10,0.559s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:19:10,2018-09-15 11:19:10,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:19:10,2018-09-15 11:19:10,0.117s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:19:10,2018-09-15 11:19:12,2.001s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:19:12,2018-09-15 11:19:12,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:19:12,2018-09-15 11:19:12,0.086s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:19:12,2018-09-15 11:19:12,0.012s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:19:12,2018-09-15 11:19:12,0.012s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:19:12,2018-09-15 11:19:15,2.029s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:19:15,2018-09-15 11:19:15,0.008s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:19:15,2018-09-15 11:19:25,10.000s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:19:25,2018-09-15 11:19:25,0.059s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:19:25,2018-09-15 11:19:25,0.069s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:19:25,2018-09-15 11:19:25,0.016s,PASSED
,,,,,,
Test Cases/completed/TestCase6_public link generate/pubLinkWIthTag,Chrome 69.0.3497.92,Generate Public link with Tag,2018-09-15 11:19:25,2018-09-15 11:20:14,49.233s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:19:25,2018-09-15 11:19:56,31.084s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:19:56,2018-09-15 11:19:56,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:19:56,2018-09-15 11:19:56,0.159s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:19:56,2018-09-15 11:19:57,0.300s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:19:57,2018-09-15 11:19:59,2.000s,PASSED
setText,Chrome 69.0.3497.92,,2018-09-15 11:19:59,2018-09-15 11:19:59,0.171s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:19:59,2018-09-15 11:19:59,0.097s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:19:59,2018-09-15 11:19:59,0.576s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:19:59,2018-09-15 11:19:59,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:19:59,2018-09-15 11:19:59,0.106s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:19:59,2018-09-15 11:20:01,2.000s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:20:01,2018-09-15 11:20:01,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:20:01,2018-09-15 11:20:02,0.084s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:20:02,2018-09-15 11:20:02,0.015s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:20:02,2018-09-15 11:20:02,0.009s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:20:02,2018-09-15 11:20:04,2.110s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:20:04,2018-09-15 11:20:04,0.011s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:20:04,2018-09-15 11:20:14,10.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:20:14,2018-09-15 11:20:14,0.057s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:20:14,2018-09-15 11:20:14,0.096s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:20:14,2018-09-15 11:20:14,0.031s,PASSED
,,,,,,
Test Cases/completed/TestCase9_Stats/outboundStats,Chrome 69.0.3497.92,,2018-09-15 11:20:14,2018-09-15 11:20:41,26.677s,ERROR
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:20:14,2018-09-15 11:20:40,25.870s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:20:40,2018-09-15 11:20:40,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:20:40,2018-09-15 11:20:40,0.357s,PASSED
"Statement - actualCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[1]/div[1]"")).getText()",Chrome 69.0.3497.92,previous outbound Link generated count,2018-09-15 11:20:40,2018-09-15 11:20:41,0.086s,PASSED
,,,,,,
Test Cases/completed/TestCase9_Stats/publicFomfilled,Chrome 69.0.3497.92,,2018-09-15 11:20:41,2018-09-15 11:21:08,27.720s,ERROR
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:20:41,2018-09-15 11:21:08,26.994s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:21:08,2018-09-15 11:21:08,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:21:08,2018-09-15 11:21:08,0.161s,PASSED
"Statement - actualCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]"")).getText()",Chrome 69.0.3497.92,previous pulic link generated count,2018-09-15 11:21:08,2018-09-15 11:21:08,0.087s,PASSED
,,,,,,
Test Cases/completed/TestCase9_Stats/publicLinkOpened,Chrome 69.0.3497.92,,2018-09-15 11:21:08,2018-09-15 11:21:37,28.571s,ERROR
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:21:09,2018-09-15 11:21:36,27.457s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:21:36,2018-09-15 11:21:36,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:21:36,2018-09-15 11:21:37,0.344s,PASSED
"Statement - preCustomerLinkCount = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[4]/div[1]/div[1]"")).getText()",Chrome 69.0.3497.92,previous public customer link generated count,2018-09-15 11:21:37,2018-09-15 11:21:37,0.125s,PASSED
,,,,,,
Test Cases/completed/TestCase9_Stats/timeSpendOutBoundlink,Chrome 69.0.3497.92,,2018-09-15 11:21:37,2018-09-15 11:26:04,4m - 27.006s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:21:37,2018-09-15 11:22:04,27.109s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:22:04,2018-09-15 11:22:04,0.001s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:22:04,2018-09-15 11:22:05,1.001s,PASSED
"Statement - currentTime = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[3]/div[1]"")).getText()",Chrome 69.0.3497.92,previous time after form filled,2018-09-15 11:22:05,2018-09-15 11:22:06,0.179s,PASSED
"Statement - println(""count :"" + currentTime)",Chrome 69.0.3497.92,,2018-09-15 11:22:06,2018-09-15 11:22:06,0.001s,PASSED
"Statement - varX = currentTime.split("" "")",Chrome 69.0.3497.92,,2018-09-15 11:22:06,2018-09-15 11:22:06,0.001s,PASSED
"Statement - Hours = varX[0].replace(""H"", """")",Chrome 69.0.3497.92,,2018-09-15 11:22:06,2018-09-15 11:22:06,0.001s,PASSED
"Statement - varY = currentTime.split("" "")",Chrome 69.0.3497.92,,2018-09-15 11:22:06,2018-09-15 11:22:06,0.002s,PASSED
"Statement - Minutes = varY[1].replace(""M"", """")",Chrome 69.0.3497.92,,2018-09-15 11:22:06,2018-09-15 11:22:06,0.000s,PASSED
Statement - currentTimehours = java.lang.Integer.parseInt(Hours),Chrome 69.0.3497.92,,2018-09-15 11:22:06,2018-09-15 11:22:06,0.000s,PASSED
Statement - println(currentTimehours),Chrome 69.0.3497.92,,2018-09-15 11:22:06,2018-09-15 11:22:06,0.000s,PASSED
Statement - currentTimeMin = java.lang.Integer.parseInt(Minutes),Chrome 69.0.3497.92,,2018-09-15 11:22:06,2018-09-15 11:22:06,0.000s,PASSED
Statement - println(currentTimeMin),Chrome 69.0.3497.92,,2018-09-15 11:22:06,2018-09-15 11:22:06,0.000s,PASSED
callTestCase,Chrome 69.0.3497.92,create a link log,2018-09-15 11:22:06,2018-09-15 11:22:09,3.400s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:22:09,2018-09-15 11:22:10,0.671s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:22:10,2018-09-15 11:22:10,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:22:10,2018-09-15 11:22:10,0.200s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,,2018-09-15 11:22:10,2018-09-15 11:22:10,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:22:10,2018-09-15 11:22:10,0.161s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:22:10,2018-09-15 11:22:10,0.010s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:22:10,2018-09-15 11:22:10,0.032s,PASSED
navigateToUrl,Chrome 69.0.3497.92,,2018-09-15 11:22:10,2018-09-15 11:22:16,5.512s,PASSED
Statement - currentTab = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:22:16,2018-09-15 11:22:16,0.017s,PASSED
Statement - start = java.lang.System.currentTimeMillis(),Chrome 69.0.3497.92,,2018-09-15 11:22:16,2018-09-15 11:22:16,0.000s,PASSED
"Statement - println(""start browser time :"" + start)",Chrome 69.0.3497.92,,2018-09-15 11:22:16,2018-09-15 11:22:16,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:22:16,2018-09-15 11:22:16,0.287s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:22:16,2018-09-15 11:22:52,36.002s,PASSED
"Statement - mediaTour = driver.findElements(org.openqa.selenium.By.className(""media-none""))",Chrome 69.0.3497.92,,2018-09-15 11:22:52,2018-09-15 11:22:52,0.025s,PASSED
"Statement - println(""media size "" + mediaTour.size())",Chrome 69.0.3497.92,,2018-09-15 11:22:52,2018-09-15 11:22:52,0.000s,PASSED
"Statement - For ([i = 0, i < mediaTour.size() + 1, (i++)])",Chrome 69.0.3497.92,,2018-09-15 11:22:52,2018-09-15 11:24:14,1m - 22.165s,PASSED
"Statement - For ([i = mediaTour.size() + 1, i > 0, (i--)])",Chrome 69.0.3497.92,,2018-09-15 11:24:14,2018-09-15 11:25:36,1m - 22.004s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.113s,PASSED
Statement - finish = java.lang.System.currentTimeMillis(),Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.006s,PASSED
"Statement - println(""close browser time :"" + finish)",Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
Statement - totalTime = finish - start,Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
"Statement - println(""totaltime:"" + totalTime)",Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.004s,PASSED
Statement - milliseconds = 1000,Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
Statement - timeActualSeconds = totalTime / milliseconds,Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
"Statement - println(""milliseconds conevrt into sec :"" + timeActualSeconds)",Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
Statement - mod = 60,Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
Statement - S = timeActualSeconds % 60,Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
"Statement - println(""Actual time"" + S)",Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
Statement - Min = timeActualSeconds / 60,Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
"Statement - print(""Min :"" + Min)",Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.004s,PASSED
Statement - Hours = timeActualSeconds / 3600,Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.004s,PASSED
"Statement - println(""hours"" + Hours)",Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
"Statement - timeSpentOnBrowser = java.lang.String.format(""%H %dM %dS"", Hours, Min, S)",Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
"Statement - println(""total time spent on browser:"" + timeSpentOnBrowser)",Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.000s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:36,0.073s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:25:36,2018-09-15 11:25:37,1.005s,PASSED
refresh,Chrome 69.0.3497.92,,2018-09-15 11:25:37,2018-09-15 11:25:37,0.014s,PASSED
acceptAlert,Chrome 69.0.3497.92,,2018-09-15 11:25:37,2018-09-15 11:25:37,0.027s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:25:37,2018-09-15 11:25:41,3.442s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:25:41,2018-09-15 11:26:01,20.001s,PASSED
"Statement - increaseTime = driver.findElement(org.openqa.selenium.By.xpath(""/html/body/div[2]/div/div/div[2]/div[2]/div[1]/div[2]/div[1]/div[6]/div[3]/div[1]"")).getText()",Chrome 69.0.3497.92,After form filled count,2018-09-15 11:26:01,2018-09-15 11:26:01,0.056s,PASSED
"Statement - println(""countForms :"" + increaseTime)",Chrome 69.0.3497.92,,2018-09-15 11:26:01,2018-09-15 11:26:01,0.000s,PASSED
"Statement - varX1 = increaseTime.split("" "")",Chrome 69.0.3497.92,,2018-09-15 11:26:01,2018-09-15 11:26:01,0.000s,PASSED
"Statement - Hours = varX[0].replace(""H"", """")",Chrome 69.0.3497.92,,2018-09-15 11:26:01,2018-09-15 11:26:01,0.000s,PASSED
"Statement - varY1 = increaseTime.split("" "")",Chrome 69.0.3497.92,,2018-09-15 11:26:01,2018-09-15 11:26:01,0.000s,PASSED
"Statement - Minutes = varY[1].replace(""M"", """")",Chrome 69.0.3497.92,,2018-09-15 11:26:01,2018-09-15 11:26:01,0.000s,PASSED
Statement - currentTimeHour = java.lang.Integer.parseInt(Hours),Chrome 69.0.3497.92,,2018-09-15 11:26:01,2018-09-15 11:26:01,0.000s,PASSED
Statement - println(currentTimeHour),Chrome 69.0.3497.92,,2018-09-15 11:26:01,2018-09-15 11:26:01,0.000s,PASSED
Statement - currentTimeMin = java.lang.Integer.parseInt(Minutes),Chrome 69.0.3497.92,,2018-09-15 11:26:01,2018-09-15 11:26:01,0.000s,PASSED
Statement - println(currentTimeMin),Chrome 69.0.3497.92,,2018-09-15 11:26:01,2018-09-15 11:26:01,0.000s,PASSED
delay,Chrome 69.0.3497.92,,2018-09-15 11:26:01,2018-09-15 11:26:04,3.000s,PASSED
,,,,,,
Test Cases/completed/TestCases7_Public Customers/CallOnlyPublicCustomers/emptyNameAndEmailWithoutTag,Chrome 69.0.3497.92,create a call only public link through empty name and enter Email Id without tag,2018-09-15 11:26:04,2018-09-15 11:26:51,47.164s,PASSED
callTestCase,Chrome 69.0.3497.92,,2018-09-15 11:26:04,2018-09-15 11:26:31,26.669s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.92,,2018-09-15 11:26:31,2018-09-15 11:26:31,0.000s,PASSED
click,Chrome 69.0.3497.92,Click on Link Log dataBase,2018-09-15 11:26:31,2018-09-15 11:26:31,0.139s,PASSED
click,Chrome 69.0.3497.92,Click on link generator button,2018-09-15 11:26:31,2018-09-15 11:26:31,0.254s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:26:31,2018-09-15 11:26:32,0.503s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:26:32,2018-09-15 11:26:32,0.312s,PASSED
click,Chrome 69.0.3497.92,click on public get link button,2018-09-15 11:26:32,2018-09-15 11:26:32,0.189s,PASSED
"Statement - getLink = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Dashboard_Link Generator/input_link-text), ""value"")",Chrome 69.0.3497.92,,2018-09-15 11:26:32,2018-09-15 11:26:33,0.561s,PASSED
Statement - println(getLink),Chrome 69.0.3497.92,,2018-09-15 11:26:33,2018-09-15 11:26:33,0.000s,PASSED
click,Chrome 69.0.3497.92,,2018-09-15 11:26:33,2018-09-15 11:26:33,0.100s,PASSED
Statement - js = driver,Chrome 69.0.3497.92,validate to open a copy link log in new tab ,2018-09-15 11:26:33,2018-09-15 11:26:33,0.000s,PASSED
"Statement - js.executeScript(""window.open();"")",Chrome 69.0.3497.92,,2018-09-15 11:26:33,2018-09-15 11:26:33,0.111s,PASSED
Statement - currentWindow = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowIndex(),Chrome 69.0.3497.92,,2018-09-15 11:26:33,2018-09-15 11:26:33,0.008s,PASSED
switchToWindowIndex,Chrome 69.0.3497.92,,2018-09-15 11:26:33,2018-09-15 11:26:33,0.012s,PASSED
